geo,time_period,hpi_index,hpi_qoq_growth_eurostat,air_passengers,period,year,quarter,log_hpi,log_air_passengers,dlog_hpi_qoq,hpi_yoy,air_qoq,air_yoy,L1_air_qoq,L2_air_qoq,L1_air_yoy,L2_air_yoy,L1_hpi_yoy,L2_hpi_yoy,L1_dlog_hpi_qoq,L2_dlog_hpi_qoq,period_str,quarter_end,post_2020q1,pandemic_shock,country_name_x,country_name_y,hpi_growth_harmonized,air_growth_harmonized,net_migration_rate_harmonized,gdp_pc_growth_harmonized,unemployment_rate_harmonized,inflation_hicp_harmonized,long_rate_harmonized,pop_growth_harmonized,hpi_yoy_harmonized,hpi_yoy_harmonized_source,oecd_hpi_yoy_q,L1y_net_migration_rate_harmonized,L1y_gdp_pc_growth_harmonized,L1y_unemployment_rate_harmonized,L1y_inflation_hicp_harmonized,L1y_long_rate_harmonized,L1y_pop_growth_harmonized,quarterly_fe_complete,route_open_q,route_close_q,net_openings_q,route_open_persist_q,route_close_persist_q,net_openings_persist_q,open_rate_norm_q,close_rate_norm_q,open_persist_rate_norm_q,close_persist_rate_norm_q,opening_passenger_intensity_q,opening_persist_passenger_intensity_q,active_routes_q_mean,passengers_total_q_sum,airfare_idx_q,airfare_yoy_m_q,airfare_yoy_q,pas_lic_eu,pas_lic_neu,pas_total,move_lic_eu,move_lic_neu,move_total,lic_neu_share_pas,lic_eu_share_pas,lic_neu_share_move,pax_per_move_total,pax_per_move_lic_neu,pax_per_move_lic_eu,lic_neu_pas_growth_yoy,lic_eu_pas_growth_yoy,quarter_id,L1_open_rate_norm_q,L1_close_rate_norm_q,L1_open_persist_rate_norm_q,L1_close_persist_rate_norm_q,L1_airfare_yoy_q,L1_airfare_yoy_m_q,L1_lic_neu_share_pas,L1_lic_eu_share_pas,L1_lic_neu_share_move,L1_pax_per_move_total,L1_pax_per_move_lic_neu,L1_pax_per_move_lic_eu,L1_lic_neu_pas_growth_yoy,L1_lic_eu_pas_growth_yoy,lic_neu_share_pas_pre2019_mean
AT,2006-Q2,,,5433292.0,2006Q2,2006,2,,15.508055769717982,,,20.39686681856221,6.843664161075935,-1.151045771510617,-29.534870230716948,7.594433862739081,6.935048633428309,,,,,2006Q2,2006-06-30 23:59:59.999999999,0.0,0.0,Austria,Austria,,5.628388089474257,,2.75962370061296,5.32,1.7,3.8,0.494797775098466,,missing,,,1.62565909591297,5.682,2.1,3.39,0.681267248299787,False,15.0,12.0,3.0,9.0,3.0,6.0,0.07505866114561767,0.05911203128594433,0.045925925925925926,0.014179894179894181,4.447539025379924,2.670024060114459,73.0,3480066.0,168.24,3.1639184901688524,2.8354305241660605,,,,,,,,,,,,,,,8026,0.04229264188090745,0.03591375361833416,0.021760382542677963,0.005747126436781609,-5.998067265323392,-6.0281217226966595,,,,,,,,,
AT,2006-Q3,,,6208438.0,2006Q3,2006,3,,15.641419892480078,,,13.336412276209586,3.0473630925442308,20.39686681856221,-1.151045771510617,6.843664161075935,7.594433862739081,,,,,2006Q3,2006-09-30 23:59:59.999999999,0.0,0.0,Austria,Austria,,5.628388089474257,,2.75962370061296,5.32,1.7,3.8,0.494797775098466,,missing,,,1.62565909591297,5.682,2.1,3.39,0.681267248299787,False,6.0,11.0,-5.0,0.0,2.0,-2.0,0.025469914358803247,0.04682460238015793,0.0,0.008619730841953064,1.7013313470634355,0.0,75.33333333333333,3575325.0,172.9333333333333,-1.7353198274146386,-1.7596770478564672,,,,,,,,,,,,,,,8027,0.07505866114561767,0.05911203128594433,0.045925925925925926,0.014179894179894181,2.8354305241660605,3.1639184901688524,,,,,,,,,
AT,2006-Q4,,,4752019.0,2006Q4,2006,4,,15.374080138333124,,,-26.733975414695443,5.848257908565735,13.336412276209586,20.39686681856221,3.0473630925442308,6.843664161075935,,,,,2006Q4,2006-12-31 23:59:59.999999999,0.0,0.0,Austria,Austria,,5.628388089474257,,2.75962370061296,5.32,1.7,3.8,0.494797775098466,,missing,,,1.62565909591297,5.682,2.1,3.39,0.681267248299787,False,4.0,22.0,-18.0,4.0,9.0,-5.0,0.025641025641025644,0.11552004333694475,0.025641025641025644,0.04648403239952536,1.3808426039653658,1.3808426039653658,57.333333333333336,3137843.0,170.93666666666664,4.684427238918687,4.676612238981548,,,,,,,,,,,,,,,8028,0.025469914358803247,0.04682460238015793,0.0,0.008619730841953064,-1.7596770478564672,-1.7353198274146386,,,,,,,,,
AT,2007-Q1,,,4918194.0,2007Q1,2007,1,,15.408451947909912,,,3.437180957678798,10.43648463775515,-26.733975414695443,13.336412276209586,5.848257908565735,3.0473630925442308,,,,,2007Q1,2007-03-31 23:59:59.999999999,0.0,0.0,Austria,Austria,,9.6144411185346,,3.43938549159965,4.909,2.2,4.3,0.324146535285463,,missing,,,2.75962370061296,5.32,1.7,3.8,0.494797775098466,False,2.0,8.0,-6.0,1.0,0.0,1.0,0.010499338624338625,0.04216269841269841,0.005208333333333333,0.0,0.6453036566667061,0.32239791834112086,65.0,3371547.0,150.94333333333333,-1.30125222181805,-0.49124992777729304,,,,,,,,,,,,,,,8029,0.025641025641025644,0.11552004333694475,0.025641025641025644,0.04648403239952536,4.676612238981548,4.684427238918687,,,,,,,,,
AT,2007-Q2,,,5827676.0,2007Q2,2007,2,,15.578128851066191,,,16.967690315627948,7.007308134820889,3.437180957678798,-26.733975414695443,10.43648463775515,5.848257908565735,,,,,2007Q2,2007-06-30 23:59:59.999999999,0.0,0.0,Austria,Austria,,9.6144411185346,,3.43938549159965,4.909,2.2,4.3,0.324146535285463,,missing,,,2.75962370061296,5.32,1.7,3.8,0.494797775098466,False,7.0,15.0,-8.0,3.0,2.0,1.0,0.03620753467352345,0.07690996571606669,0.015583606046439146,0.010207261960417642,1.8727535589953206,0.8152731352064886,67.0,3786798.0,121.53666666666668,-32.530724004078714,-32.51755308765052,,,,,,,,,,,,,,,8030,0.010499338624338625,0.04216269841269841,0.005208333333333333,0.0,-0.49124992777729304,-1.30125222181805,,,,,,,,,
AT,2007-Q3,,,6693236.0,2007Q3,2007,3,,15.71660802218129,,,13.847917111509922,7.518812970121225,16.967690315627948,3.437180957678798,7.007308134820889,10.43648463775515,,,,,2007Q3,2007-09-30 23:59:59.999999999,0.0,0.0,Austria,Austria,,9.6144411185346,,3.43938549159965,4.909,2.2,4.3,0.324146535285463,,missing,,,2.75962370061296,5.32,1.7,3.8,0.494797775098466,False,1.0,12.0,-11.0,0.0,5.0,-5.0,0.004830917874396135,0.05594202898550724,0.0,0.02349206349206349,0.24991721492255692,0.0,68.66666666666667,3995644.0,119.56666666666666,-37.18184137393245,-36.90320679040519,,,,,,,,,,,,,,,8031,0.03620753467352345,0.07690996571606669,0.015583606046439146,0.010207261960417642,-32.51755308765052,-32.530724004078714,,,,,,,,,
AT,2007-Q4,,,5486998.0,2007Q4,2007,4,,15.517891851543142,,,-19.871617063814817,14.381171321001851,13.847917111509922,16.967690315627948,7.518812970121225,7.007308134820889,,,,,2007Q4,2007-12-31 23:59:59.999999999,0.0,0.0,Austria,Austria,,9.6144411185346,,3.43938549159965,4.909,2.2,4.3,0.324146535285463,,missing,,,2.75962370061296,5.32,1.7,3.8,0.494797775098466,False,0.0,16.0,-16.0,0.0,3.0,-3.0,0.0,0.09373038617493369,0.0,0.01780038026662838,0.0,0.0,53.333333333333336,3668325.0,108.04333333333334,-45.87559658668562,-45.87607363091877,,,,,,,,,,,,,,,8032,0.004830917874396135,0.05594202898550724,0.0,0.02349206349206349,-36.90320679040519,-37.18184137393245,,,,,,,,,
AT,2008-Q1,,,5642658.0,2008Q1,2008,1,,15.54586578905405,,,2.7973937510907376,13.74138411441379,-19.871617063814817,13.847917111509922,14.381171321001851,7.518812970121225,,,,,2008Q1,2008-03-31 23:59:59.999999999,0.0,0.0,Austria,Austria,,4.15848789114186,,1.13621131218787,4.198,3.2,4.36,0.313041437661508,,missing,,,3.43938549159965,4.909,2.2,4.3,0.324146535285463,False,2.0,10.0,-8.0,1.0,1.0,0.0,0.011904761904761904,0.055036630036630035,0.005952380952380952,0.005952380952380952,0.5547170083446079,0.27735850417230395,63.666666666666664,3927634.0,107.09666666666665,-33.640393046394394,-34.31726370342787,,,,,,,,,,,,,,,8033,0.0,0.09373038617493369,0.0,0.01780038026662838,-45.87607363091877,-45.87559658668562,,,,,,,,,
AT,2008-Q2,,,6329051.0,2008Q2,2008,2,,15.660660861870022,,,11.479507281597279,8.253201080383121,2.7973937510907376,-19.871617063814817,13.74138411441379,14.381171321001851,,,,,2008Q2,2008-06-30 23:59:59.999999999,0.0,0.0,Austria,Austria,,4.15848789114186,,1.13621131218787,4.198,3.2,4.36,0.313041437661508,,missing,,,3.43938549159965,4.909,2.2,4.3,0.324146535285463,False,12.0,14.0,-2.0,6.0,3.0,3.0,0.060909300039734826,0.07197231110274589,0.031265031265031266,0.015172428215906477,2.843393690770641,1.4569877892516443,67.0,4122454.0,122.40000000000002,0.549149903641973,0.7078369560286291,,,,,,,,,,,,,,,8034,0.011904761904761904,0.055036630036630035,0.005952380952380952,0.005952380952380952,-34.31726370342787,-33.640393046394394,,,,,,,,,
AT,2008-Q3,,,6814142.0,2008Q3,2008,3,,15.734510716434105,,,7.384985456408266,1.7902694252814655,11.479507281597279,2.7973937510907376,8.253201080383121,13.74138411441379,,,,,2008Q3,2008-09-30 23:59:59.999999999,0.0,0.0,Austria,Austria,,4.15848789114186,,1.13621131218787,4.198,3.2,4.36,0.313041437661508,,missing,,,3.43938549159965,4.909,2.2,4.3,0.324146535285463,False,5.0,11.0,-6.0,3.0,6.0,-3.0,0.024585088199242492,0.053856887769167805,0.01485220954053263,0.0293428424798429,1.2051877187326976,0.7277660035797866,66.0,4127494.0,129.25,7.8923430954300615,7.78744175184114,,,,,,,,,,,,,,,8035,0.060909300039734826,0.07197231110274589,0.031265031265031266,0.015172428215906477,0.7078369560286291,0.549149903641973,,,,,,,,,
AT,2008-Q4,,,5113733.0,2008Q4,2008,4,,15.44744022384965,,,-28.707049258445494,-7.045162769349211,7.384985456408266,11.479507281597279,1.7902694252814655,8.253201080383121,,,,,2008Q4,2008-12-31 23:59:59.999999999,0.0,0.0,Austria,Austria,,4.15848789114186,,1.13621131218787,4.198,3.2,4.36,0.313041437661508,,missing,,,3.43938549159965,4.909,2.2,4.3,0.324146535285463,False,2.0,14.0,-12.0,1.0,2.0,-1.0,0.01135161135161135,0.08016058016058016,0.006060606060606061,0.010582010582010581,0.5097589178485414,0.2657488763473136,56.0,3371224.0,117.91000000000001,8.6443623345823,8.7389240369526,,,,,,,,,,,,,,,8036,0.024585088199242492,0.053856887769167805,0.01485220954053263,0.0293428424798429,7.78744175184114,7.8923430954300615,,,,,,,,,
AT,2009-Q1,,,4811079.0,2009Q1,2009,1,,15.38643194124933,,,-6.1008282600321095,-15.943384780472059,-28.707049258445494,7.384985456408266,-7.045162769349211,1.7902694252814655,,,,,2009Q1,2009-03-31 23:59:59.999999999,0.0,0.0,Austria,Austria,,-9.115933243034036,,-3.83849307623562,5.7,0.4,3.94,0.261953189906348,,missing,,,1.13621131218787,4.198,3.2,4.36,0.313041437661508,False,0.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.032969034608378876,0.0,0.0,0.0,0.0,61.333333333333336,3333556.0,100.89333333333333,-5.909952012304072,-5.966800025060781,,,,,,,,,,,,,,,8037,0.01135161135161135,0.08016058016058016,0.006060606060606061,0.010582010582010581,8.7389240369526,8.6443623345823,,,,,,,,,
AT,2009-Q2,,,5606671.0,2009Q2,2009,2,,15.539467696730085,,,15.30357554807562,-12.119316513993716,-6.1008282600321095,-28.707049258445494,-15.943384780472059,-7.045162769349211,,,,,2009Q2,2009-06-30 23:59:59.999999999,0.0,0.0,Austria,Austria,,-9.115933243034036,,-3.83849307623562,5.7,0.4,3.94,0.261953189906348,,missing,,,1.13621131218787,4.198,3.2,4.36,0.313041437661508,False,6.0,7.0,-1.0,1.0,2.0,-1.0,0.030392769198739348,0.03584889405784928,0.004975124378109453,0.010266129669114743,1.6520144452798908,0.2785800884324633,67.33333333333333,3657826.0,107.32666666666667,-12.980032369689631,-13.141722693218671,,,,,,,,,,,,,,,8038,0.0,0.032969034608378876,0.0,0.0,-5.966800025060781,-5.909952012304072,,,,,,,,,
AT,2009-Q3,,,6330598.0,2009Q3,2009,3,,15.660905260432369,,,12.143756370228331,-7.360545600173651,15.30357554807562,-6.1008282600321095,-12.119316513993716,-15.943384780472059,,,,,2009Q3,2009-09-30 23:59:59.999999999,0.0,0.0,Austria,Austria,,-9.115933243034036,,-3.83849307623562,5.7,0.4,3.94,0.261953189906348,,missing,,,1.13621131218787,4.198,3.2,4.36,0.313041437661508,False,3.0,13.0,-10.0,0.0,4.0,-4.0,0.014636960126901723,0.06352296488571635,0.0,0.019612084505011177,0.7898519046292144,0.0,66.0,3811039.0,108.78666666666668,-17.097034666250305,-17.23597354960482,,,,,,,,,,,,,,,8039,0.030392769198739348,0.03584889405784928,0.004975124378109453,0.010266129669114743,-13.141722693218671,-12.980032369689631,,,,,,,,,
AT,2009-Q4,,,5068919.0,2009Q4,2009,4,,15.43863813784368,,,-22.226712258868808,-0.8802086005969656,12.143756370228331,15.30357554807562,-7.360545600173651,-12.119316513993716,,,,,2009Q4,2009-12-31 23:59:59.999999999,0.0,0.0,Austria,Austria,,-9.115933243034036,,-3.83849307623562,5.7,0.4,3.94,0.261953189906348,,missing,,,1.13621131218787,4.198,3.2,4.36,0.313041437661508,False,2.0,9.0,-7.0,1.0,1.0,0.0,0.015151515151515152,0.05077658303464755,0.007575757575757576,0.005376344086021505,0.6482612337189192,0.3241306168594596,52.0,3335561.0,97.84666666666668,-18.743196079309914,-18.651999407363906,,,,,,,,,,,,,,,8040,0.014636960126901723,0.06352296488571635,0.0,0.019612084505011177,-17.23597354960482,-17.097034666250305,,,,,,,,,
AT,2010-Q1,75.05,,5119095.0,2010Q1,2010,1,4.318154558079471,15.448488223579687,,,0.9850085736006875,6.205628233035831,-22.226712258868808,12.143756370228331,-0.8802086005969656,-7.360545600173651,,,,,2010Q1,2010-03-31 23:59:59.999999999,0.0,0.0,Austria,Austria,,7.567881169049073,,1.56453337880819,5.2,1.7,3.23,0.240394299500766,,missing,,,-3.83849307623562,5.7,0.4,3.94,0.261953189906348,False,1.0,9.0,-8.0,0.0,2.0,-2.0,0.00546448087431694,0.049462973431317135,0.0,0.01092896174863388,0.30770177543924426,0.0,62.333333333333336,3496238.0,100.74000000000001,-0.06096988040541854,-0.15209128407072114,,,,,,,,,,,,,,,8041,0.015151515151515152,0.05077658303464755,0.007575757575757576,0.005376344086021505,-18.651999407363906,-18.743196079309914,,,,,,,,,
AT,2010-Q2,77.21,2.9,5856889.0,2010Q2,2010,2,4.3465289823207245,15.583129133210585,2.8374424241253138,,13.464090963089781,4.3661436480499916,0.9850085736006875,-22.226712258868808,6.205628233035831,-0.8802086005969656,,,,,2010Q2,2010-06-30 23:59:59.999999999,0.0,0.0,Austria,Austria,,7.567881169049073,,1.56453337880819,5.2,1.7,3.23,0.240394299500766,,missing,,,-3.83849307623562,5.7,0.4,3.94,0.261953189906348,False,4.0,15.0,-11.0,3.0,5.0,-2.0,0.020600124378109454,0.07648536165327209,0.01539179104477612,0.025575248756218905,1.1947188428634212,0.8771726367149646,66.0,3787243.0,93.74666666666667,-13.515502068447413,-13.528103448318785,,,,,,,,,,,,,,,8042,0.00546448087431694,0.049462973431317135,0.0,0.01092896174863388,-0.15209128407072114,-0.06096988040541854,,,,,,,,,
AT,2010-Q3,78.19,1.3,7038428.0,2010Q3,2010,3,4.359141762136423,15.766895407745539,1.2612779815698083,,18.37662745349533,10.599014731316991,13.464090963089781,0.9850085736006875,4.3661436480499916,6.205628233035831,,,2.8374424241253138,,2010Q3,2010-09-30 23:59:59.999999999,0.0,0.0,Austria,Austria,,7.567881169049073,,1.56453337880819,5.2,1.7,3.23,0.240394299500766,,missing,,,-3.83849307623562,5.7,0.4,3.94,0.261953189906348,False,1.0,21.0,-20.0,0.0,6.0,-6.0,0.005376344086021505,0.10846433475225,0.0,0.030969066597376655,0.2303231479830832,0.0,62.333333333333336,4310077.0,97.3,-11.145899195722228,-11.158978870053105,,,,,,,,,,,,,,,8043,0.020600124378109454,0.07648536165327209,0.01539179104477612,0.025575248756218905,-13.528103448318785,-13.515502068447413,,,,,,,,,
AT,2010-Q4,78.84,0.8,5518043.0,2010Q4,2010,4,4.367420482284519,15.523533826407512,0.8278720148096497,,-24.336158133802677,8.489568856383123,18.37662745349533,13.464090963089781,10.599014731316991,4.3661436480499916,,,1.2612779815698083,2.8374424241253138,2010Q4,2010-12-31 23:59:59.999999999,0.0,0.0,Austria,Austria,,7.567881169049073,,1.56453337880819,5.2,1.7,3.23,0.240394299500766,,missing,,,-3.83849307623562,5.7,0.4,3.94,0.261953189906348,False,2.0,12.0,-10.0,0.0,1.0,-1.0,0.013071895424836602,0.07111446729229326,0.0,0.006802721088435374,0.4982080701237823,0.0,50.333333333333336,3629395.0,91.10000000000001,-7.0227048739049875,-7.144382324903109,,,,,,,,,,,,,,,8044,0.005376344086021505,0.10846433475225,0.0,0.030969066597376655,-11.158978870053105,-11.145899195722228,,,,,,,,,
AT,2011-Q1,78.96,0.2,5356549.0,2011Q1,2011,1,4.368941395125226,15.493830482407308,0.15209128407072114,5.078683704575493,-2.9703344000203913,4.534225882762044,-24.336158133802677,18.37662745349533,8.489568856383123,10.599014731316991,,,0.8278720148096497,1.2612779815698083,2011Q1,2011-03-31 23:59:59.999999999,0.0,0.0,Austria,Austria,5.4,6.598467839523181,,2.5811033185299,4.9,3.6,3.32,0.337080841831645,5.078683704575493,panel_base,5.21,,1.56453337880819,5.2,1.7,3.23,0.240394299500766,True,2.0,9.0,-7.0,1.0,0.0,1.0,0.012596553773024361,0.053980986333927505,0.006535947712418301,0.0,0.5820857591130938,0.2920193164937474,58.333333333333336,3690128.0,94.12333333333333,-6.738329742771103,-6.793696130419402,,,,,,,,,,,,,,,8045,0.013071895424836602,0.07111446729229326,0.0,0.006802721088435374,-7.144382324903109,-7.0227048739049875,,,,,,,,,
AT,2011-Q2,81.28,2.9,6487965.0,2011Q2,2011,2,4.397899983830172,15.685459480188236,2.89585887049455,5.137100150944729,19.16289977809278,10.233034697765042,-2.9703344000203913,-24.336158133802677,4.534225882762044,8.489568856383123,5.078683704575493,,0.15209128407072114,0.8278720148096497,2011Q2,2011-06-30 23:59:59.999999999,0.0,0.0,Austria,Austria,5.4,6.598467839523181,,2.5811033185299,4.9,3.6,3.32,0.337080841831645,5.137100150944729,panel_base,5.271,,1.56453337880819,5.2,1.7,3.23,0.240394299500766,True,4.0,7.0,-3.0,3.0,3.0,0.0,0.02392894461859979,0.04047370254266806,0.01818181818181818,0.017363288052943224,0.9542731034565647,0.7309204188466367,59.0,4328087.0,105.92,12.173476226267432,12.208798352584704,,,,,,,,,,,,,,,8046,0.012596553773024361,0.053980986333927505,0.006535947712418301,0.0,-6.793696130419402,-6.738329742771103,,,,,,,,,
AT,2011-Q3,82.59,1.6,7457553.0,2011Q3,2011,3,4.413888607822626,15.82473790228511,1.5988623992454265,5.474684568620347,13.927842209687391,5.784249453957102,19.16289977809278,-2.9703344000203913,10.233034697765042,4.534225882762044,5.137100150944729,5.078683704575493,2.89585887049455,0.15209128407072114,2011Q3,2011-09-30 23:59:59.999999999,0.0,0.0,Austria,Austria,5.4,6.598467839523181,,2.5811033185299,4.9,3.6,3.32,0.337080841831645,5.474684568620347,panel_base,5.627,,1.56453337880819,5.2,1.7,3.23,0.240394299500766,True,4.0,16.0,-12.0,0.0,4.0,-4.0,0.02134589947089947,0.08617724867724867,0.0,0.02169312169312169,0.8781552522800752,0.0,59.666666666666664,4636701.0,102.38,5.111161532427033,5.089239183747818,,,,,,,,,,,,,,,8047,0.02392894461859979,0.04047370254266806,0.01818181818181818,0.017363288052943224,12.208798352584704,12.173476226267432,,,,,,,,,
AT,2011-Q4,83.06,0.6,5835545.0,2011Q4,2011,4,4.419563238202607,15.579478221226285,0.567463037998106,5.2142755918088035,-24.525968105882434,5.594439481877345,13.927842209687391,19.16289977809278,5.784249453957102,10.233034697765042,5.474684568620347,5.137100150944729,1.5988623992454265,2.89585887049455,2011Q4,2011-12-31 23:59:59.999999999,0.0,0.0,Austria,Austria,5.4,6.598467839523181,,2.5811033185299,4.9,3.6,3.32,0.337080841831645,5.2142755918088035,panel_base,5.353,,1.56453337880819,5.2,1.7,3.23,0.240394299500766,True,1.0,8.0,-7.0,0.0,5.0,-5.0,0.005952380952380952,0.05315126050420168,0.0,0.03471055088702147,0.2144261174441865,0.0,49.333333333333336,3857815.0,93.77666666666666,2.8512267919976373,2.8958264582400695,,,,,,,,,,,,,,,8048,0.02134589947089947,0.08617724867724867,0.0,0.02169312169312169,5.089239183747818,5.111161532427033,,,,,,,,,
AT,2012-Q1,85.3,2.7,5746359.0,2012Q1,2012,1,4.446174454497633,15.564076994815423,2.6611216295026274,7.72330593724071,-1.5401226410862279,7.024651240811508,-24.525968105882434,13.927842209687391,5.594439481877345,5.784249453957102,5.2142755918088035,5.474684568620347,0.567463037998106,1.5988623992454265,2012Q1,2012-03-31 23:59:59.999999999,0.0,0.0,Austria,Austria,6.6,3.242189358034153,,0.170488694211613,5.2,2.6,2.37,0.45593747231891,7.72330593724071,panel_base,8.029,,2.5811033185299,4.9,3.6,3.32,0.337080841831645,True,2.0,6.0,-4.0,2.0,1.0,1.0,0.012059973924380704,0.03561420072232463,0.012059973924380704,0.006410256410256411,0.5423847009496211,0.5423847009496211,59.333333333333336,3944595.0,95.07000000000001,0.9161216256293218,1.0007483357629354,,,,,,,,,,,,,,,8049,0.005952380952380952,0.05315126050420168,0.0,0.03471055088702147,2.8958264582400695,2.8512267919976373,,,,,,,,,
AT,2012-Q2,85.44,0.2,6792603.0,2012Q2,2012,2,4.447814375211885,15.731344783951256,0.16399207142514527,4.991439138171305,16.726778913583296,4.588530376302025,-1.5401226410862279,-24.525968105882434,7.024651240811508,5.594439481877345,7.72330593724071,5.2142755918088035,2.6611216295026274,0.567463037998106,2012Q2,2012-06-30 23:59:59.999999999,0.0,0.0,Austria,Austria,6.6,3.242189358034153,,0.170488694211613,5.2,2.6,2.37,0.45593747231891,4.991439138171305,panel_base,5.118,,2.5811033185299,4.9,3.6,3.32,0.337080841831645,True,10.0,9.0,1.0,7.0,5.0,2.0,0.05634068211795742,0.04820873374788016,0.039381948370077254,0.026297814207650275,2.278715384182372,1.5943076425171288,61.666666666666664,4480432.0,107.85000000000001,1.827992718578919,1.805728064646761,,,,,,,,,,,,,,,8050,0.012059973924380704,0.03561420072232463,0.012059973924380704,0.006410256410256411,1.0007483357629354,0.9161216256293218,,,,,,,,,
AT,2012-Q3,88.71,3.8,7540979.0,2012Q3,2012,3,4.485372622532496,15.835862572404352,3.755824732061086,7.148401470986965,10.451778845309612,1.1124670119242452,16.726778913583296,-1.5401226410862279,4.588530376302025,7.024651240811508,4.991439138171305,7.72330593724071,0.16399207142514527,2.6611216295026274,2012Q3,2012-09-30 23:59:59.999999999,0.0,0.0,Austria,Austria,6.6,3.242189358034153,,0.170488694211613,5.2,2.6,2.37,0.45593747231891,7.148401470986965,panel_base,7.41,,2.5811033185299,4.9,3.6,3.32,0.337080841831645,True,6.0,12.0,-6.0,1.0,1.0,0.0,0.03191670933606417,0.06383341867212834,0.005291005291005291,0.005376344086021505,1.300060418596268,0.2195572364857581,62.333333333333336,4677661.0,106.94,4.331122482613796,4.357654849114834,,,,,,,,,,,,,,,8051,0.05634068211795742,0.04820873374788016,0.039381948370077254,0.026297814207650275,1.805728064646761,1.827992718578919,,,,,,,,,
AT,2012-Q4,88.0,-0.8,5886036.0,2012Q4,2012,4,4.477336814478207,15.588093323964802,-0.8035808054288829,5.777357627559976,-24.776924843954973,0.8615102738517066,10.451778845309612,16.726778913583296,1.1124670119242452,4.588530376302025,7.148401470986965,4.991439138171305,3.755824732061086,0.16399207142514527,2012Q4,2012-12-31 23:59:59.999999999,0.0,0.0,Austria,Austria,6.6,3.242189358034153,,0.170488694211613,5.2,2.6,2.37,0.45593747231891,5.777357627559976,panel_base,5.948,,2.5811033185299,4.9,3.6,3.32,0.337080841831645,True,1.0,13.0,-12.0,1.0,2.0,-1.0,0.005376344086021505,0.07857043110499332,0.005376344086021505,0.012952101661779082,0.21100264871624932,0.21100264871624932,48.666666666666664,3885738.0,101.28333333333335,7.805048347404113,7.700580106494126,,,,,,,,,,,,,,,8052,0.03191670933606417,0.06383341867212834,0.005291005291005291,0.005376344086021505,4.357654849114834,4.331122482613796,,,,,,,,,
AT,2013-Q1,89.06,1.2,5647098.0,2013Q1,2013,1,4.489310299893557,15.54665234285183,1.1973485415349927,4.313584539592341,-4.14409811129719,-1.7424651963592552,-24.776924843954973,10.451778845309612,0.8615102738517066,1.1124670119242452,5.777357627559976,7.148401470986965,-0.8035808054288829,3.755824732061086,2013Q1,2013-03-31 23:59:59.999999999,0.0,0.0,Austria,Austria,5.0,-0.8363195558263925,6.6,-0.836906795346636,5.7,2.1,2.01,0.589387254692989,4.313584539592341,panel_base,4.408,,0.170488694211613,5.2,2.6,2.37,0.45593747231891,True,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.011699507389162561,0.0,0.0,0.0,0.0,57.0,3827160.0,100.68666666666667,5.685676843806113,5.739992209914657,,,,,,,,,,,,,,,8053,0.005376344086021505,0.07857043110499332,0.005376344086021505,0.012952101661779082,7.700580106494126,7.805048347404113,,,,,,,,,
AT,2013-Q2,92.25,3.6,6677200.0,2013Q2,2013,2,4.524502282920636,15.71420929596337,3.5191983027079488,7.668790770875145,16.75569531115393,-1.7135487987886222,-4.14409811129719,-24.776924843954973,-1.7424651963592552,0.8615102738517066,4.313584539592341,5.777357627559976,1.1973485415349927,-0.8035808054288829,2013Q2,2013-06-30 23:59:59.999999999,0.0,0.0,Austria,Austria,5.0,-0.8363195558263925,6.6,-0.836906795346636,5.7,2.1,2.01,0.589387254692989,7.668790770875145,panel_base,7.971,,0.170488694211613,5.2,2.6,2.37,0.45593747231891,True,11.0,7.0,4.0,7.0,2.0,5.0,0.06496378256246677,0.03837719298245614,0.040934011164274316,0.011695906432748537,2.620844533689418,1.6532351717113454,61.666666666666664,4277492.0,108.82333333333334,0.842052443928587,0.898439937756379,,,,,,,,,,,,,,,8054,0.0,0.011699507389162561,0.0,0.0,5.739992209914657,5.685676843806113,,,,,,,,,
AT,2013-Q3,91.79,-0.5,7503084.0,2013Q3,2013,3,4.519503359231,15.830824693986989,-0.4998923689636392,3.4130736698504194,11.661539802361887,-0.5037878417363473,16.75569531115393,-4.14409811129719,-1.7135487987886222,-1.7424651963592552,7.668790770875145,4.313584539592341,3.5191983027079488,1.1973485415349927,2013Q3,2013-09-30 23:59:59.999999999,0.0,0.0,Austria,Austria,5.0,-0.8363195558263925,6.6,-0.836906795346636,5.7,2.1,2.01,0.589387254692989,3.4130736698504194,panel_base,3.472,,0.170488694211613,5.2,2.6,2.37,0.45593747231891,True,5.0,8.0,-3.0,2.0,4.0,-2.0,0.026049973418394472,0.04265061480681175,0.010101010101010102,0.022122755569275093,1.1280283932181991,0.45238961241067566,58.0,4530514.0,112.43,5.004265962163619,5.006287624108285,,,,,,,,,,,,,,,8055,0.06496378256246677,0.03837719298245614,0.040934011164274316,0.011695906432748537,0.898439937756379,0.842052443928587,,,,,,,,,
