geo,hpi_index,hpi_growth,air_passengers,net_migration_rate,immigration,emigration,gdp_pc_growth,unemployment_rate,inflation_hicp,population,long_rate,year,net_migration_level,immigration_rate_per_1000,emigration_rate_per_1000,net_migration_level_per_1000,log_hpi,log_air_passengers,log_population,dlog_hpi,air_growth,pop_growth,L1_hpi_growth,L1_dlog_hpi,L1_net_migration_rate,L1_net_migration_level_per_1000,L1_immigration_rate_per_1000,L1_emigration_rate_per_1000,L1_air_growth,L1_gdp_pc_growth,L1_unemployment_rate,L1_inflation_hicp,L1_long_rate,L1_pop_growth,post_2020,post_2022
BG,,,,,,,,,,,,1981,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1982,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1983,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1984,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1986,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1987,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1989,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1993,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1994,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1995,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1996,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,18.7,,,1998,,,,,,,,,,,,,,,,,,,,,,,0,0
BG,,,,,,,,,2.6,,,1999,,,,,,,,,,,,,,,,,,,,18.7,,,0,0
BG,,,,,,,,,10.3,,,2000,,,,,,,,,,,,,,,,,,,,2.6,,,0,0
BG,,,,,,,,,7.4,,,2001,,,,,,,,,,,,,,,,,,,,10.3,,,0,0
BG,,,,,,,,,5.8,,,2002,,,,,,,,,,,,,,,,,,,,7.4,,,0,0
BG,,,,,,,,,2.3,,6.44337,2003,,,,,,,,,,,,,,,,,,,,5.8,,,0,0
BG,,,,,,,,,6.1,,5.35997,2004,,,,,,,,,,,,,,,,,,,,2.3,6.44337,,0,0
BG,80.09,,,,,,,,6.0,,3.87236,2005,,,,,4.383151002335591,,,,,,,,,,,,,,,6.1,5.35997,,0,0
BG,91.86,14.7,,,,,,,7.4,,4.18649,2006,,,,,4.520265678897648,,,13.711467656205656,,,,,,,,,,,,6.0,3.87236,,0,0
BG,118.42,28.9,6072357.0,,,,,,7.6,,4.54142,2007,,,,,4.77423762710363,15.61925739079568,,25.397194820598212,,,14.7,13.711467656205656,,,,,,,,7.4,4.18649,,0,0
BG,147.97,25.0,6417992.0,,,,,,12.0,,5.37842,2008,,,,,4.997009550514443,15.674615854156928,,22.277192341081342,5.535846336124806,,28.9,25.397194820598212,,,,,,,,7.6,4.54142,,0,0
BG,117.79,-20.4,5840825.0,,,,,7.9,2.5,,7.21696,2009,,,,,4.768903377970693,15.580382611950437,,-22.810617254375032,-9.423324220649043,,25.0,22.277192341081342,,,,,5.535846336124806,,,12.0,5.37842,,0,0
BG,105.81,-10.2,6169323.0,,,,,11.3,3.0,,6.00526,2010,,,,,4.66164503291607,15.635099665388143,,-10.725834505462295,5.471705343770594,,-20.4,-22.810617254375032,,,,,-9.423324220649043,,7.9,2.5,7.21696,,0,0
BG,99.98,-5.5,6652007.0,,,,,12.3,3.4,,5.35603,2011,,,,,4.604970165985424,15.710429171609494,,-5.667486693064561,7.532950622135104,,-10.2,-10.725834505462295,,,,,5.471705343770594,,11.3,3.0,6.00526,,0,0
BG,98.07,-1.9,6819103.0,,,,,13.3,2.4,,4.49522,2012,,,,,4.585681509404229,15.735238496242797,,-1.9288656581195163,2.4809324633302765,,-5.5,-5.667486693064561,,,,,7.532950622135104,,12.3,3.4,5.35603,,0,0
BG,95.92,-2.2,7079292.0,-6.6,18570.0,19678.0,,13.9,0.4,,3.47447,2013,-1108.0,,,,4.5635145107192585,15.77268446066957,,-2.216699868497063,3.744596442677306,,-1.9,-1.9288656581195163,,,,,2.4809324633302765,,13.3,2.4,4.49522,,0,0
BG,97.29,1.4,7520697.0,-6.6,26615.0,28727.0,2.2,12.4,-1.6,7117453.0,3.34597,2014,-2112.0,3.7393994733790303,4.036134836436574,-0.29673536305754317,4.577696208987336,15.833169377801138,15.778060494670306,1.4181698268077803,6.048491713156778,,-2.2,-2.216699868497063,-6.6,,,,3.744596442677306,,13.9,0.4,3.47447,,0,0
BG,100.0,2.8,7610949.0,-6.7,25223.0,29470.0,4.7,10.1,-1.1,7029690.0,2.49115,2015,-4247.0,3.5880671836169165,4.19221900254492,-0.6041518189280038,4.605170185988092,15.845098426399328,15.765653166086251,2.747397700075549,1.1929048598190661,-1.2407328584055577,1.4,1.4181698268077803,-6.6,-0.29673536305754317,3.7393994733790303,4.036134836436574,6.048491713156778,2.2,12.4,-1.6,3.34597,,0,0
BG,107.02,7.0,9324217.0,-6.8,21241.0,30570.0,4.4,8.6,-1.3,6938759.0,2.27025,2016,-9329.0,3.061210225056094,4.405686953531604,-1.3444767284755097,4.673015732883159,16.048125552140238,15.75263349804926,6.784554689506717,20.302712574090975,-1.301966803699095,2.8,2.747397700075549,-6.7,-0.6041518189280038,3.5880671836169165,4.19221900254492,1.1929048598190661,4.7,10.1,-1.1,2.49115,-1.2407328584055577,0,0
BG,116.3,8.7,11092651.0,-6.8,25597.0,31586.0,4.1,7.2,1.2,6849518.0,1.60112,2017,-5989.0,3.7370512786447163,4.611419372866821,-0.8743680942221044,4.7561730595246186,16.221793374943992,15.739688842799174,8.315732664145958,17.366782280375404,-1.2944655250086257,7.0,6.784554689506717,-6.8,-1.3444767284755097,3.061210225056094,4.405686953531604,20.302712574090975,4.4,8.6,-1.3,2.27025,-1.301966803699095,0,0
BG,123.96,6.6,12137714.0,-7.0,29559.0,33225.0,3.7,6.2,2.6,6757418.0,0.89186,2018,-3666.0,4.374303913121846,4.916818820442956,-0.54251490732111,4.819958932919548,16.31182802273422,15.726151422393928,6.378587339492903,9.003464779022607,-1.3537420405246081,8.7,8.315732664145958,-6.8,-0.8743680942221044,3.7370512786447163,4.611419372866821,17.366782280375404,4.1,7.2,1.2,1.60112,-1.2944655250086257,0,0
BG,131.42,6.0,11713068.0,-7.3,37929.0,39941.0,5.3,5.2,2.5,6664177.0,0.428,2019,-2012.0,5.691475481518573,5.993388230834805,-0.30191274931623213,4.878398301469722,16.2762156995504,15.712257023100339,5.843936855017429,-3.5612323183819683,-1.3894399293588933,6.6,6.378587339492903,-7.0,-0.54251490732111,4.374303913121846,4.916818820442956,9.003464779022607,3.7,6.2,2.6,0.89186,-1.3537420405246081,0,0
BG,137.41,4.6,3729017.0,4.3,37364.0,6649.0,-2.2,6.1,1.2,6569275.0,0.25418,2020,30715.0,5.6876900418996,1.0121360424095505,4.675553999490051,4.922969157343683,15.131655218013533,15.697914034295673,4.457085587396126,-114.45604815368657,-1.434298880466578,6.0,5.843936855017429,-7.3,-0.30191274931623213,5.691475481518573,5.993388230834805,-3.5612323183819683,5.3,5.2,2.5,0.428,-1.3894399293588933,1,0
BG,149.33,8.7,5047877.0,6.3,39461.0,26755.0,8.5,5.2,2.8,6532117.0,0.1897,2021,12706.0,6.041073667235294,4.095915612044304,1.9451580551909893,5.006158622069178,15.43447831682075,15.692241644730817,8.318946472549449,30.28230988072167,-0.5672389564855607,4.6,4.457085587396126,4.3,4.675553999490051,5.6876900418996,1.0121360424095505,-114.45604815368657,-2.2,6.1,1.2,0.25418,-1.434298880466578,1,0
BG,169.92,13.8,8807502.0,4.2,40619.0,13175.0,4.8,4.2,13.0,6482484.0,1.5366,2022,27444.0,6.2659622453368184,2.032399925707491,4.2335623196293275,5.135327738053574,15.991114416276698,15.684614328208339,12.91691159843964,55.66360994559485,-0.7627316522478722,8.7,8.318946472549449,6.3,1.9451580551909893,6.041073667235294,4.095915612044304,30.28230988072167,8.5,5.2,2.8,0.1897,-0.5672389564855607,1,1
BG,186.67,9.9,10561597.0,6.4,56807.0,15227.0,2.0,4.3,8.6,6447710.0,3.75871,2023,41580.0,8.810414860469843,2.3616136581825176,6.448801202287323,5.2293423520445055,16.17273505586873,15.679235586971084,9.401461399093147,18.162063959203323,-0.5378741237255014,13.8,12.91691159843964,4.2,4.2335623196293275,6.2659622453368184,2.032399925707491,55.66360994559485,4.8,4.2,13.0,1.5366,-0.7627316522478722,1,1
BG,217.47,16.5,10961466.0,6.1,52189.0,13002.0,3.5,4.2,2.6,6445481.0,3.93085,2024,39187.0,8.09699074436803,2.0172272635665207,6.07976348080151,5.382060909980896,16.209896589663277,15.678889823067918,15.271855793639055,3.7161533794545676,-0.034576390316587435,9.9,9.401461399093147,6.4,6.448801202287323,8.810414860469843,2.3616136581825176,18.162063959203323,2.0,4.3,8.6,3.75871,-0.5378741237255014,1,1
BG,,,12014406.0,,,,,,3.5,6437360.0,3.93,2025,,,,,,16.30161698772835,15.67762907614483,,9.17203980650747,-0.1260746923087197,16.5,15.271855793639055,6.1,6.07976348080151,8.09699074436803,2.0172272635665207,3.7161533794545676,3.5,4.2,2.6,3.93085,-0.034576390316587435,1,1
CY,,,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1950,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1951,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1952,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1953,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1954,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1955,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1956,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1957,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1958,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1960,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1961,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1962,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1963,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1964,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1966,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1967,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1969,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1970,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1971,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1972,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1973,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1974,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1975,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1976,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1977,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1978,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1980,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1981,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1982,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1983,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1984,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1986,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1987,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1989,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1993,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1994,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1995,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,,,,1996,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,3.3,,,1997,,,,,,,,,,,,,,,,,,,,,,,0,0
CY,,,,,,,,,2.3,,,1998,,,,,,,,,,,,,,,,,,,,3.3,,,0,0
CY,,,,,,,,,1.1,,,1999,,,,,,,,,,,,,,,,,,,,2.3,,,0,0
CY,,,,,,,,,4.9,,,2000,,,,,,,,,,,,,,,,,,,,1.1,,,0,0
CY,,,6539766.0,,,,,,2.0,,7.62,2001,,,,,,15.693411942976756,,,,,,,,,,,,,,4.9,,,0,0
CY,,,,,,,,,2.8,,5.7,2002,,,,,,,,,,,,,,,,,,,,2.0,7.62,,0,0
CY,,,6077403.0,,,,,,4.0,,4.74,2003,,,,,,15.620088024534967,,,,,,,,,,,,,,2.8,5.7,,0,0
CY,,,6421198.0,,,,,,1.9,,5.8,2004,,,,,,15.675115262619087,,,5.502723808412036,,,,,,,,,,,4.0,4.74,,0,0
CY,97.06,,6782521.0,,,,,,2.0,,5.16,2005,,,,,4.57532934397707,15.729859419713895,,,5.474415709480773,,,,,,,,5.502723808412036,,,1.9,5.8,,0,0
CY,108.57,11.9,6714102.0,,,,,,2.2,,4.13,2006,,,,,4.687395126243761,15.719720648542554,,11.206578226669084,-1.0138771171341432,,,,,,,,5.474415709480773,,,2.0,5.16,,0,0
CY,121.32,11.7,7004315.0,,,,,,2.2,,4.48,2007,,,,,4.798431682820381,15.762036945676966,,11.103655657661982,4.231629713441265,,11.9,11.206578226669084,,,,,-1.0138771171341432,,,2.2,4.13,,0,0
CY,128.17,5.6,7218084.0,,,,,,4.4,,4.6,2008,,,,,4.853357507741732,15.79210010168989,,5.492582492135156,3.006315601292364,,11.7,11.103655657661982,,,,,4.231629713441265,,,2.2,4.48,,0,0
CY,119.76,-6.6,6729787.0,,,,,5.4,0.2,,4.6,2009,,,,,4.785489740111373,15.722054051788708,,-6.7867767630358955,-7.004604990118146,,5.6,5.492582492135156,,,,,3.006315601292364,,,4.4,4.6,,0,0
CY,112.9,-5.7,6948288.0,,,,,6.3,2.6,,4.6,2010,,,,,4.726502471155617,15.754005856261275,,-5.898726895575646,3.195180447256618,,-6.6,-6.7867767630358955,,,,,-7.004604990118146,,5.4,0.2,4.6,,0,0
CY,111.09,-1.6,7190387.0,,,,,7.9,3.5,,5.79,2011,,,,,4.710340683593631,15.788255553005335,,-1.6161787561985719,3.4249696744060643,,-5.7,-5.898726895575646,,,,,3.195180447256618,,6.3,2.6,4.6,,0,0
CY,107.7,-3.1,7328300.0,,,,,11.9,3.1,,7.0,2012,,,,,4.679349584162343,15.80725412336276,,-3.0991099431288305,1.8998570357425137,,-1.6,-1.6161787561985719,,,,,3.4249696744060643,,7.9,3.5,5.79,,0,0
CY,103.29,-4.1,7011437.0,-11.6,13666.0,20679.0,,15.9,0.4,,6.5,2013,-7013.0,,,,4.637540566018542,15.763053230869938,,-4.180901814380089,-4.420089249282277,,-3.1,-3.0991099431288305,,,,,1.8998570357425137,,11.9,3.1,7.0,,0,0
CY,101.47,-1.8,7328546.0,-3.5,13003.0,16020.0,-1.7,16.1,-0.3,860032.0,6.0,2014,-3017.0,15.119204866795654,18.627213871111774,-3.5080090043161185,4.6197631882909915,15.80728769129409,13.664724876839767,-1.777737772755028,4.423446042415158,,-4.1,-4.180901814380089,-11.6,,,,-4.420089249282277,,15.9,0.4,6.5,,0,0
CY,100.0,-1.5,7590787.0,-0.5,15364.0,15733.0,3.2,15.0,-1.5,860846.0,4.54,2015,-369.0,17.847559261470693,18.2762073588075,-0.42864809733680587,4.605170185988092,15.842445833061031,13.665670905623573,-1.4593002302899727,3.515814176694221,0.09460287838063408,-1.8,-1.777737772755028,-3.5,-3.5080090043161185,15.119204866795654,18.627213871111774,4.423446042415158,-1.7,16.1,-0.3,6.0,,0,0
CY,99.82,-0.2,8961817.0,2.5,18590.0,16445.0,6.0,13.0,-1.2,863764.0,3.77,2016,2145.0,21.5220824206612,19.038765218277216,2.4833172023839847,4.603368564041463,16.008483554570535,13.669054862326295,-0.18016219466288064,16.60377215095039,0.33839567027218465,-1.5,-1.4593002302899727,-0.5,-0.42864809733680587,17.847559261470693,18.2762073588075,3.515814176694221,3.2,15.0,-1.5,4.54,0.09460287838063408,0,0
CY,104.48,4.7,10238913.0,6.3,22458.0,16931.0,4.9,11.1,0.7,869878.0,2.62,2017,5527.0,25.81741347637255,19.463648925481504,6.353764550891044,4.648995665528121,16.141706019597326,13.676108250912579,4.562710148665783,13.322246502679036,0.7053388586284015,-0.2,-0.18016219466288064,2.5,2.4833172023839847,21.5220824206612,19.038765218277216,16.60377215095039,6.0,13.0,-1.2,3.77,0.33839567027218465,0,0
CY,103.08,-1.3,10927101.0,9.1,25740.0,17562.0,5.1,8.4,0.8,878601.0,2.18,2018,8178.0,29.296574895771798,19.988595505809805,9.307979389961996,4.635505385784164,16.20675659166931,13.686086148697537,-1.349027974395689,6.505057207198561,0.99778977849585,4.7,4.562710148665783,6.3,6.353764550891044,25.81741347637255,19.463648925481504,13.322246502679036,4.9,11.1,0.7,2.62,0.7053388586284015,0,0
CY,111.7,8.4,11261410.0,10.0,27553.0,18598.0,4.5,7.2,0.5,890194.0,1.07,2019,8955.0,30.95168019555288,20.892075210572077,10.059604984980801,4.715816706075155,16.236892394861062,13.699194695482763,8.031132029099108,3.013580319175091,1.3108546785225883,-1.3,-1.349027974395689,9.1,9.307979389961996,29.296574895771798,19.988595505809805,6.505057207198561,5.1,8.4,0.8,2.18,0.99778977849585,0,0
CY,117.49,5.2,2270577.0,9.4,22850.0,14200.0,-4.5,7.6,-1.1,902429.0,0.88,2020,8650.0,25.320551533694065,15.735309924658894,9.58524160903517,4.766353223579481,14.635544542180073,13.712845295734388,5.053651750432575,-160.13478526809894,1.3650600251624567,8.4,8.031132029099108,10.0,10.059604984980801,30.95168019555288,20.892075210572077,3.013580319175091,4.5,7.2,0.5,1.07,1.3108546785225883,1,0
CY,115.7,-1.5,5099704.0,13.2,25473.0,13244.0,9.7,7.2,2.3,914476.0,0.37,2021,12229.0,27.855296366443735,14.48261080662587,13.372685559817862,4.751000634199631,15.444693056794527,13.726106502619583,-1.5352589379849846,80.91485146144547,1.3261206885195165,5.2,5.053651750432575,9.4,9.58524160903517,25.320551533694065,15.735309924658894,-160.13478526809894,-4.5,7.6,-1.1,0.88,1.3650600251624567,1,0
CY,123.22,6.5,9200931.0,17.5,37558.0,21118.0,6.3,6.3,8.1,929764.0,2.96,2022,16440.0,40.3951970607595,22.71329068451779,17.681906376241713,4.813971375586425,16.03481523255151,13.742686069485188,6.2970741386793705,59.012217575698145,1.6579566865605244,-1.5,-1.5352589379849846,13.2,13.372685559817862,27.855296366443735,14.48261080662587,80.91485146144547,9.7,7.2,2.3,0.37,1.3261206885195165,1,1
CY,134.6,9.2,11616238.0,14.4,40761.0,26979.0,1.6,5.8,3.9,949084.0,3.91,2023,13782.0,42.94772643938787,28.4263563604486,14.521370078939272,4.902307417210627,16.267914504817533,13.763252587900412,8.833604162420272,23.30992722660241,2.0566518415224166,6.5,6.2970741386793705,17.5,17.681906376241713,40.3951970607595,22.71329068451779,59.012217575698145,6.3,6.3,8.1,2.96,1.6579566865605244,1,1
CY,144.46,7.3,12264968.0,10.6,40471.0,26883.0,2.1,4.9,2.3,966365.0,3.13,2024,13588.0,41.87962105415655,27.818681347110047,14.06093970704651,4.973002652622701,16.32225762662118,13.781296888619423,7.0695235412073565,5.434312180364742,1.8044300719010309,9.2,8.833604162420272,14.4,14.521370078939272,42.94772643938787,28.4263563604486,23.30992722660241,1.6,5.8,3.9,3.91,2.0566518415224166,1,1
CY,,,,,,,2.2,,0.8,979865.0,2.92614,2025,,,,,,,13.795170086055608,,,1.387319743618498,7.3,7.0695235412073565,10.6,14.06093970704651,41.87962105415655,27.818681347110047,5.434312180364742,2.1,4.9,2.3,3.13,1.8044300719010309,1,1
CZ,,,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1950,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1951,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1952,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1953,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1954,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1955,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1956,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1957,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1958,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1960,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1961,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1962,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1963,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1964,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1966,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1967,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1969,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1970,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1971,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1972,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1973,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1974,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1975,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1976,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1977,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1978,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1980,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1981,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1982,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1983,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1984,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1986,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1987,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1989,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1993,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1994,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,,,,1995,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,9.1,,,1996,,,,,,,,,,,,,,,,,,,,,,,0,0
CZ,,,,,,,,,8.0,,,1997,,,,,,,,,,,,,,,,,,,,9.1,,,0,0
CZ,,,,,,,,,9.7,,,1998,,,,,,,,,,,,,,,,,,,,8.0,,,0,0
CZ,,,,,,,,,1.8,,,1999,,,,,,,,,,,,,,,,,,,,9.7,,,0,0
CZ,,,,,,,,,3.9,,,2000,,,,,,,,,,,,,,,,,,,,1.8,,,0,0
CZ,,,,,,,,,4.5,,6.31,2001,,,,,,,,,,,,,,,,,,,,3.9,,,0,0
CZ,,,6579480.0,,,,,,1.4,,4.88,2002,,,,,,15.69946627282305,,,,,,,,,,,,,,4.5,6.31,,0,0
CZ,,,7761268.0,,,,,,-0.1,,4.12,2003,,,,,,15.864656280872595,,,16.51900080495441,,,,,,,,,,,1.4,4.88,,0,0
CZ,,,9950314.0,,,,,,2.6,,4.82,2004,,,,,,16.113114666425783,,,24.845838555318878,,,,,,,,16.51900080495441,,,-0.1,4.12,,0,0
CZ,,,11265764.0,,,,,,1.6,,3.54,2005,,,,,,16.237278950232298,,,12.416428380651467,,,,,,,,24.845838555318878,,,2.6,4.82,,0,0
CZ,,,12171235.0,,,,,,2.1,,3.8,2006,,,,,,16.314585938861896,,,7.730698862959784,,,,,,,,12.416428380651467,,,1.6,3.54,,0,0
CZ,,,13098141.0,,,,,,2.9,,4.3,2007,,,,,,16.387980869704485,,,7.339493084258919,,,,,,,,7.730698862959784,,,2.1,3.8,,0,0
CZ,100.8,,13429149.0,,,,,,6.3,,4.63,2008,,,,,4.613138355637268,16.41293820089233,,,2.495733118784571,,,,,,,,7.339493084258919,,,2.9,4.3,,0,0
CZ,96.9,-3.8,12367467.0,,,,,6.7,0.6,,4.84,2009,,,,,4.5736795188967205,16.330579953796633,,-3.945883674054773,-8.235824709569783,,,,,,,,2.495733118784571,,,6.3,4.63,,0,0
