country,period_str,quarter_end,country_period_ret,n_days,avg_n_tickers,min_n_tickers,max_n_tickers,country_period_ret_pct
UK,2006Q3,2006-09-30,0.09414358105112197,64.0,4.0,4.0,4.0,9.414358105112196
UK,2006Q4,2006-12-31,0.20565733161418653,63.0,4.0,4.0,4.0,20.565733161418652
UK,2007Q1,2007-03-31,-0.019519717316451857,64.0,4.234375,4.0,5.0,-1.9519717316451857
UK,2007Q2,2007-06-30,-0.17450522227979448,61.0,5.0,5.0,5.0,-17.450522227979448
UK,2007Q3,2007-09-30,-0.12687529135081577,64.0,5.0,5.0,5.0,-12.687529135081576
UK,2007Q4,2007-12-31,-0.10177660591888593,64.0,5.0,5.0,5.0,-10.177660591888593
UK,2008Q1,2008-03-31,0.019336893788413523,62.0,5.0,5.0,5.0,1.9336893788413523
UK,2008Q2,2008-06-30,-0.1777569739984346,63.0,5.0,5.0,5.0,-17.77569739984346
UK,2008Q3,2008-09-30,0.04455863313864272,65.0,5.0,5.0,5.0,4.455863313864272
UK,2008Q4,2008-12-31,-0.3907949684760852,64.0,5.0,5.0,5.0,-39.07949684760852
UK,2009Q1,2009-03-31,-0.3069585394503579,63.0,5.0,5.0,5.0,-30.69585394503579
UK,2009Q2,2009-06-30,0.23658531136187877,61.0,5.0,5.0,5.0,23.658531136187875
UK,2009Q3,2009-09-30,0.4006502656159414,65.0,5.0,5.0,5.0,40.06502656159414
UK,2009Q4,2009-12-31,0.04688972629330723,64.0,5.0,5.0,5.0,4.688972629330723
UK,2010Q1,2010-03-31,-0.05212261115424888,63.0,5.0,5.0,5.0,-5.212261115424887
UK,2010Q2,2010-06-30,-0.15915936039683998,61.0,5.0,5.0,5.0,-15.915936039683999
UK,2010Q3,2010-09-30,0.10958285239635068,65.0,5.0,5.0,5.0,10.958285239635067
UK,2010Q4,2010-12-31,0.07113103057840542,64.0,5.0,5.0,5.0,7.113103057840542
UK,2011Q1,2011-03-31,0.10430193282364186,63.0,5.0,5.0,5.0,10.430193282364186
UK,2011Q2,2011-06-30,0.04077431597545611,61.0,5.0,5.0,5.0,4.077431597545611
UK,2011Q3,2011-09-30,-0.24190269204623116,65.0,5.0,5.0,5.0,-24.190269204623117
UK,2011Q4,2011-12-31,-0.029047625306696134,63.0,5.0,5.0,5.0,-2.9047625306696134
UK,2012Q1,2012-03-31,0.12874314064588877,64.0,5.0,5.0,5.0,12.874314064588877
UK,2012Q2,2012-06-30,-0.012877559786240833,59.0,5.0,5.0,5.0,-1.2877559786240833
UK,2012Q3,2012-09-30,0.027828795115668825,64.0,5.0,5.0,5.0,2.7828795115668825
UK,2012Q4,2012-12-31,0.07584251312333379,64.0,5.0,5.0,5.0,7.584251312333379
UK,2013Q1,2013-03-31,0.02651877666176916,62.0,5.0,5.0,5.0,2.651877666176916
UK,2013Q2,2013-06-30,0.05188594337218455,62.0,5.0,5.0,5.0,5.188594337218455
UK,2013Q3,2013-09-30,0.05848238856535226,65.0,5.0,5.0,5.0,5.848238856535226
UK,2013Q4,2013-12-31,0.08361040932934283,64.0,5.0,5.0,5.0,8.361040932934284
UK,2014Q1,2014-03-31,0.12591102439404,63.0,5.0,5.0,5.0,12.591102439404
UK,2014Q2,2014-06-30,0.02004758581946664,61.0,5.0,5.0,5.0,2.004758581946664
UK,2014Q3,2014-09-30,0.007038228041364336,65.0,5.0,5.0,5.0,0.7038228041364336
UK,2014Q4,2014-12-31,0.07736788843956477,64.0,5.0,5.0,5.0,7.736788843956477
UK,2015Q1,2015-03-31,0.1275751044565192,63.0,5.0,5.0,5.0,12.75751044565192
UK,2015Q2,2015-06-30,-0.04216233196619357,61.0,5.0,5.0,5.0,-4.216233196619356
UK,2015Q3,2015-09-30,0.04465149609784591,65.0,5.0,5.0,5.0,4.465149609784591
UK,2015Q4,2015-12-31,0.0058874047371964,64.0,5.0,5.0,5.0,0.58874047371964
UK,2016Q1,2016-03-31,-0.06106339361578317,62.0,5.0,5.0,5.0,-6.106339361578317
UK,2016Q2,2016-06-30,-0.030439735448308247,63.0,5.0,5.0,5.0,-3.0439735448308247
UK,2016Q3,2016-09-30,0.059770379123994966,65.0,5.0,5.0,5.0,5.9770379123994966
UK,2016Q4,2016-12-31,-0.019453250185587412,63.0,5.0,5.0,5.0,-1.9453250185587412
UK,2017Q1,2017-03-31,0.017740986498827382,64.0,5.0,5.0,5.0,1.7740986498827382
UK,2017Q2,2017-06-30,0.02756336127439818,61.0,5.0,5.0,5.0,2.756336127439818
UK,2017Q3,2017-09-30,-0.00847226774095644,64.0,5.0,5.0,5.0,-0.8472267740956441
UK,2017Q4,2017-12-31,0.0890674112206884,63.0,5.0,5.0,5.0,8.90674112206884
UK,2018Q1,2018-03-31,-0.026242568257318855,63.0,5.0,5.0,5.0,-2.6242568257318855
UK,2018Q2,2018-06-30,0.056033862403723544,62.0,5.0,5.0,5.0,5.603386240372354
UK,2018Q3,2018-09-30,-0.07557197338885324,64.0,5.0,5.0,5.0,-7.557197338885324
UK,2018Q4,2018-12-31,-0.1238600361846438,64.0,5.0,5.0,5.0,-12.38600361846438
UK,2019Q1,2019-03-31,0.11727789554022472,63.0,5.0,5.0,5.0,11.727789554022472
UK,2019Q2,2019-06-30,-0.04969910077390394,61.0,5.0,5.0,5.0,-4.969910077390393
UK,2019Q3,2019-09-30,0.07194904145603798,65.0,5.0,5.0,5.0,7.194904145603798
UK,2019Q4,2019-12-31,0.13277145158372905,64.0,5.0,5.0,5.0,13.277145158372905
UK,2020Q1,2020-03-31,-0.4389834149463181,64.0,5.0,5.0,5.0,-43.89834149463181
UK,2020Q2,2020-06-30,0.14697644154408174,61.0,5.0,5.0,5.0,14.697644154408174
UK,2020Q3,2020-09-30,-0.14500208637569068,65.0,5.0,5.0,5.0,-14.500208637569067
UK,2020Q4,2020-12-31,0.2651818914114521,64.0,5.0,5.0,5.0,26.51818914114521
UK,2021Q1,2021-03-31,0.10086467371291885,63.0,5.0,5.0,5.0,10.086467371291885
UK,2021Q2,2021-06-30,0.0783600422838262,61.0,5.0,5.0,5.0,7.83600422838262
UK,2021Q3,2021-09-30,0.02092522076212311,65.0,5.0,5.0,5.0,2.092522076212311
UK,2021Q4,2021-12-31,0.14879198150708595,64.0,5.0,5.0,5.0,14.879198150708595
UK,2022Q1,2022-03-31,-0.013785968065272214,63.0,5.0,5.0,5.0,-1.3785968065272214
UK,2022Q2,2022-06-30,-0.24749515756963125,60.0,5.0,5.0,5.0,-24.749515756963124
UK,2022Q3,2022-09-30,-0.18234039285077341,64.0,5.0,5.0,5.0,-18.23403928507734
UK,2022Q4,2022-12-31,0.1573694544568267,63.0,5.0,5.0,5.0,15.736945445682672
UK,2023Q1,2023-03-31,0.021574802498196766,64.0,5.0,5.0,5.0,2.1574802498196766
UK,2023Q2,2023-06-30,-0.10239154016195329,60.0,5.0,5.0,5.0,-10.239154016195329
UK,2023Q3,2023-09-30,-0.008279228901674651,64.0,5.0,5.0,5.0,-0.8279228901674651
UK,2023Q4,2023-12-31,0.20641604850327222,63.0,5.0,5.0,5.0,20.641604850327223
UK,2024Q1,2024-03-31,-0.031080373927668714,63.0,5.0,5.0,5.0,-3.1080373927668714
UK,2024Q2,2024-06-30,-0.012521512107476873,62.0,5.0,5.0,5.0,-1.2521512107476873
UK,2024Q3,2024-09-30,0.07930978494994867,65.0,5.0,5.0,5.0,7.930978494994867
UK,2024Q4,2024-12-31,-0.17603150092907138,64.0,5.0,5.0,5.0,-17.60315009290714
UK,2025Q1,2025-03-31,-0.04005782716033701,63.0,5.0,5.0,5.0,-4.005782716033702
UK,2025Q2,2025-06-30,0.1023582234081224,61.0,5.0,5.0,5.0,10.23582234081224
UK,2025Q3,2025-09-30,-0.056229244764855024,65.0,5.0,5.0,5.0,-5.622924476485503
UK,2025Q4,2025-12-31,0.11879489439013424,64.0,5.0,5.0,5.0,11.879489439013424
UK,2026Q1,2026-03-31,-0.03818856250805058,51.0,5.0,5.0,5.0,-3.8188562508050583
